Project,Subproject,Treatment,"Deployment Name","ID Type","Deployment ID","Sequence ID","Begin Time","End Time","Species Name","Common Name",Age,Sex,"Individually Identifiable",Count,"Actual Lat","Actual Lon",Fuzzed
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Kfar Shamai Far 5",Researcher,d40364,d40364s4,2017-10-07T10:11:49,2017-10-07T10:12:17,"Sus scrofa","Wild Boar",Adult,Female,N,1,32.96422,35.45882,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Kfar Shamai Far 5",Researcher,d40364,d40364s4,2017-10-07T10:11:49,2017-10-07T10:12:17,"Sus scrofa","Wild Boar",Juvenile,Unknown,N,2,32.96422,35.45882,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Kfar Shamai Far 5",Researcher,d40364,d40364s5,2017-10-08T03:30:00,2017-10-08T03:30:03,"Hystrix indica","Indian Crested Porcupine",Unknown,Unknown,N,1,32.96422,35.45882,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Kfar Shamai Far 5",Researcher,d40364,d40364s6,2017-10-08T23:50:39,2017-10-08T23:50:42,"Sus scrofa","Wild Boar",Adult,Female,N,1,32.96422,35.45882,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Kfar Shamai Far 5",Researcher,d40364,d40364s7,2017-10-09T06:39:58,2017-10-09T06:40:02,"Other Bird species","Other Bird species",Unknown,Unknown,N,1,32.96422,35.45882,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Kfar Shamai Far 5",Researcher,d40364,d40364s8,2017-10-10T09:53:08,2017-10-10T09:53:12,"Bos taurus","Domestic Cow",Unknown,Female,N,1,32.96422,35.45882,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Kfar Shamai Far 5",Researcher,d40364,d40364s9,2017-10-11T14:27:29,2017-10-11T14:27:33,"Sus scrofa","Wild Boar",Adult,Female,N,1,32.96422,35.45882,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Kfar Shamai Far 5",Researcher,d40364,d40364s9,2017-10-11T14:27:29,2017-10-11T14:27:33,"Sus scrofa","Wild Boar",Juvenile,Unknown,N,1,32.96422,35.45882,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Near 8",Researcher,d40394,d40394s1,2017-10-20T11:41:32,2017-10-20T11:41:43,"Camera Trapper","Camera Trapper",Unknown,Unknown,N,1,33.00571,35.22834,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Near 8",Researcher,d40394,d40394s10,2017-10-30T18:39:08,2017-10-30T18:39:42,"Sus scrofa","Wild Boar",Unknown,Unknown,N,2,33.00571,35.22834,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Near 8",Researcher,d40394,d40394s11,2017-10-30T19:20:22,2017-10-30T19:20:26,"Sus scrofa","Wild Boar",Unknown,Unknown,N,1,33.00571,35.22834,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Near 8",Researcher,d40394,d40394s12,2017-10-31T11:00:40,2017-10-31T11:02:49,"Canis aureus","Golden Jackal",Unknown,Unknown,N,1,33.00571,35.22834,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Near 8",Researcher,d40394,d40394s12,2017-10-31T11:00:40,2017-10-31T11:02:49,"Camera Trapper","Camera Trapper",Unknown,Unknown,N,1,33.00571,35.22834,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Near 8",Researcher,d40394,d40394s2,2017-10-20T22:49:57,2017-10-20T22:50:01,"Hystrix indica","Indian Crested Porcupine",Unknown,Unknown,N,1,33.00571,35.22834,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Near 8",Researcher,d40394,d40394s3,2017-10-21T16:18:31,2017-10-21T16:18:58,"Canis aureus","Golden Jackal",Unknown,Unknown,N,2,33.00571,35.22834,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Near 8",Researcher,d40394,d40394s4,2017-10-21T20:00:50,2017-10-21T20:00:54,"No Animal","No Animal",Unknown,Unknown,N,1,33.00571,35.22834,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Near 8",Researcher,d40394,d40394s5,2017-10-23T03:51:13,2017-10-23T03:51:16,"Hystrix indica","Indian Crested Porcupine",Unknown,Unknown,N,1,33.00571,35.22834,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Near 8",Researcher,d40394,d40394s6,2017-10-25T00:15:08,2017-10-25T00:15:20,"Sus scrofa","Wild Boar",Unknown,Unknown,N,4,33.00571,35.22834,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Near 8",Researcher,d40394,d40394s7,2017-10-25T01:51:02,2017-10-25T01:51:06,"Sus scrofa","Wild Boar",Adult,Female,N,1,33.00571,35.22834,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Near 8",Researcher,d40394,d40394s8,2017-10-25T19:10:27,2017-10-25T19:10:31,"Sus scrofa","Wild Boar",Unknown,Unknown,N,1,33.00571,35.22834,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Near 8",Researcher,d40394,d40394s9,2017-10-29T22:08:39,2017-10-29T22:08:50,"Sus scrofa","Wild Boar",Unknown,Unknown,N,3,33.00571,35.22834,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Kfar Shamai Far 7",Researcher,d40366,d40366s1,2017-09-28T11:27:01,2017-09-28T11:27:01,"No Animal","No Animal",Unknown,Unknown,N,1,32.96712,35.46921,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Kfar Shamai Far 7",Researcher,d40366,d40366s10,2017-09-29T17:27:00,2017-09-29T17:27:00,"No Animal","No Animal",Unknown,Unknown,N,1,32.96712,35.46921,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Kfar Shamai Far 7",Researcher,d40366,d40366s11,2017-09-29T23:32:31,2017-09-29T23:32:39,"Canis aureus","Golden Jackal",Unknown,Unknown,N,2,32.96712,35.46921,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Kfar Shamai Far 7",Researcher,d40366,d40366s12,2017-09-30T00:11:58,2017-09-30T00:12:02,"Canis aureus","Golden Jackal",Unknown,Unknown,N,1,32.96712,35.46921,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Kfar Shamai Far 7",Researcher,d40366,d40366s13,2017-09-30T01:28:48,2017-09-30T01:29:00,"Hystrix indica","Indian Crested Porcupine",Unknown,Unknown,N,1,32.96712,35.46921,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Kfar Shamai Far 7",Researcher,d40366,d40366s14,2017-09-30T04:14:31,2017-09-30T04:14:39,"Hystrix indica","Indian Crested Porcupine",Unknown,Unknown,N,1,32.96712,35.46921,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Kfar Shamai Far 7",Researcher,d40366,d40366s15,2017-09-30T05:58:18,2017-09-30T05:58:42,"Canis aureus","Golden Jackal",Unknown,Unknown,N,1,32.96712,35.46921,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Kfar Shamai Far 7",Researcher,d40366,d40366s16,2017-09-30T06:38:14,2017-09-30T06:38:44,"Canis aureus","Golden Jackal",Unknown,Unknown,N,1,32.96712,35.46921,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Kfar Shamai Far 7",Researcher,d40366,d40366s17,2017-09-30T08:57:28,2017-09-30T08:57:37,"No Animal","No Animal",Unknown,Unknown,N,1,32.96712,35.46921,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Kfar Shamai Far 7",Researcher,d40366,d40366s18,2017-10-01T06:28:09,2017-10-01T06:28:31,"Other Bird species","Other Bird species",Unknown,Unknown,N,2,32.96712,35.46921,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Kfar Shamai Far 7",Researcher,d40366,d40366s19,2017-10-01T06:41:42,2017-10-01T06:42:14,"Canis aureus","Golden Jackal",Unknown,Unknown,N,2,32.96712,35.46921,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Kfar Shamai Far 7",Researcher,d40366,d40366s2,2017-09-28T15:54:49,2017-09-28T15:57:09,"Sus scrofa","Wild Boar",Juvenile,Unknown,N,3,32.96712,35.46921,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Kfar Shamai Far 7",Researcher,d40366,d40366s20,2017-10-01T11:42:32,2017-10-01T11:42:43,"Canis aureus","Golden Jackal",Unknown,Unknown,N,1,32.96712,35.46921,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Kfar Shamai Far 7",Researcher,d40366,d40366s21,2017-10-01T20:23:32,2017-10-01T20:23:48,"Canis aureus","Golden Jackal",Unknown,Unknown,N,1,32.96712,35.46921,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Kfar Shamai Far 7",Researcher,d40366,d40366s22,2017-10-01T22:12:37,2017-10-01T22:14:13,"Hystrix indica","Indian Crested Porcupine",Unknown,Unknown,N,2,32.96712,35.46921,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Kfar Shamai Far 7",Researcher,d40366,d40366s23,2017-10-01T22:31:01,2017-10-01T22:31:04,"Canis aureus","Golden Jackal",Unknown,Unknown,N,1,32.96712,35.46921,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Kfar Shamai Far 7",Researcher,d40366,d40366s24,2017-10-02T03:59:36,2017-10-02T04:00:03,"Sus scrofa","Wild Boar",Adult,Female,N,1,32.96712,35.46921,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Kfar Shamai Far 7",Researcher,d40366,d40366s25,2017-10-02T05:44:29,2017-10-02T05:44:33,"Canis aureus","Golden Jackal",Unknown,Unknown,N,1,32.96712,35.46921,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Kfar Shamai Far 7",Researcher,d40366,d40366s26,2017-10-02T05:54:38,2017-10-02T05:54:41,"Canis aureus","Golden Jackal",Unknown,Unknown,N,1,32.96712,35.46921,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Kfar Shamai Far 7",Researcher,d40366,d40366s27,2017-10-02T05:59:22,2017-10-02T05:59:25,"Canis aureus","Golden Jackal",Unknown,Unknown,N,1,32.96712,35.46921,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Kfar Shamai Far 7",Researcher,d40366,d40366s28,2017-10-02T06:51:17,2017-10-02T06:52:29,"Canis aureus","Golden Jackal",Unknown,Unknown,N,1,32.96712,35.46921,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Kfar Shamai Far 7",Researcher,d40366,d40366s28,2017-10-02T06:51:17,2017-10-02T06:52:29,"Other Bird species","Other Bird species",Unknown,Unknown,N,2,32.96712,35.46921,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Kfar Shamai Far 7",Researcher,d40366,d40366s29,2017-10-03T03:38:07,2017-10-03T03:38:14,"Canis aureus","Golden Jackal",Unknown,Unknown,N,1,32.96712,35.46921,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Kfar Shamai Far 7",Researcher,d40366,d40366s3,2017-09-28T16:00:17,2017-09-28T16:01:46,"Sus scrofa","Wild Boar",Adult,Female,N,1,32.96712,35.46921,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Kfar Shamai Far 7",Researcher,d40366,d40366s3,2017-09-28T16:00:17,2017-09-28T16:01:46,"Sus scrofa","Wild Boar",Juvenile,Unknown,N,3,32.96712,35.46921,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Kfar Shamai Far 7",Researcher,d40366,d40366s30,2017-10-03T06:21:03,2017-10-03T06:21:11,"Canis aureus","Golden Jackal",Unknown,Unknown,N,1,32.96712,35.46921,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Kfar Shamai Far 7",Researcher,d40366,d40366s31,2017-10-03T10:27:01,2017-10-03T10:27:16,"Other Bird species","Other Bird species",Unknown,Unknown,N,1,32.96712,35.46921,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Kfar Shamai Far 7",Researcher,d40366,d40366s32,2017-10-03T15:08:10,2017-10-03T15:08:36,"Bos taurus","Domestic Cow",Unknown,Unknown,N,1,32.96712,35.46921,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Kfar Shamai Far 7",Researcher,d40366,d40366s33,2017-10-03T15:27:00,2017-10-03T15:27:00,"No Animal","No Animal",Unknown,Unknown,N,1,32.96712,35.46921,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Kfar Shamai Far 7",Researcher,d40366,d40366s34,2017-10-03T18:01:48,2017-10-03T18:02:02,"Sus scrofa","Wild Boar",Adult,Female,N,1,32.96712,35.46921,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Kfar Shamai Far 7",Researcher,d40366,d40366s34,2017-10-03T18:01:48,2017-10-03T18:02:02,"Sus scrofa","Wild Boar",Juvenile,Unknown,N,3,32.96712,35.46921,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Kfar Shamai Far 7",Researcher,d40366,d40366s35,2017-10-03T19:22:34,2017-10-03T19:23:07,"Canis aureus","Golden Jackal",Unknown,Unknown,N,2,32.96712,35.46921,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Kfar Shamai Far 7",Researcher,d40366,d40366s36,2017-10-03T22:47:25,2017-10-03T22:47:28,"Canis aureus","Golden Jackal",Unknown,Unknown,N,1,32.96712,35.46921,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Kfar Shamai Far 7",Researcher,d40366,d40366s37,2017-10-04T05:25:08,2017-10-04T05:25:11,"Canis aureus","Golden Jackal",Unknown,Unknown,N,1,32.96712,35.46921,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Kfar Shamai Far 7",Researcher,d40366,d40366s38,2017-10-04T06:10:54,2017-10-04T06:10:57,"Canis aureus","Golden Jackal",Unknown,Unknown,N,1,32.96712,35.46921,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Kfar Shamai Far 7",Researcher,d40366,d40366s39,2017-10-04T06:55:15,2017-10-04T06:55:20,"Canis aureus","Golden Jackal",Unknown,Unknown,N,1,32.96712,35.46921,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Kfar Shamai Far 7",Researcher,d40366,d40366s4,2017-09-28T23:33:20,2017-09-28T23:33:24,"Canis aureus","Golden Jackal",Unknown,Unknown,N,1,32.96712,35.46921,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Kfar Shamai Far 7",Researcher,d40366,d40366s40,2017-10-04T07:29:07,2017-10-04T07:29:11,"Canis aureus","Golden Jackal",Unknown,Unknown,N,1,32.96712,35.46921,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Kfar Shamai Far 7",Researcher,d40366,d40366s41,2017-10-04T21:54:18,2017-10-04T21:55:06,"Hystrix indica","Indian Crested Porcupine",Unknown,Unknown,N,1,32.96712,35.46921,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Kfar Shamai Far 7",Researcher,d40366,d40366s42,2017-10-04T21:57:00,2017-10-04T21:58:33,"Hystrix indica","Indian Crested Porcupine",Unknown,Unknown,N,1,32.96712,35.46921,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Kfar Shamai Far 7",Researcher,d40366,d40366s5,2017-09-29T02:10:41,2017-09-29T02:10:44,"Canis aureus","Golden Jackal",Unknown,Unknown,N,1,32.96712,35.46921,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Kfar Shamai Far 7",Researcher,d40366,d40366s6,2017-09-29T04:11:18,2017-09-29T04:11:25,"Canis aureus","Golden Jackal",Unknown,Unknown,N,1,32.96712,35.46921,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Kfar Shamai Far 7",Researcher,d40366,d40366s7,2017-09-29T04:31:13,2017-09-29T04:31:16,"Canis aureus","Golden Jackal",Unknown,Unknown,N,1,32.96712,35.46921,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Kfar Shamai Far 7",Researcher,d40366,d40366s8,2017-09-29T07:17:52,2017-09-29T07:17:57,"Canis aureus","Golden Jackal",Unknown,Unknown,N,1,32.96712,35.46921,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Kfar Shamai Far 7",Researcher,d40366,d40366s9,2017-09-29T17:23:06,2017-09-29T17:23:56,"Sus scrofa","Wild Boar",Adult,Female,N,1,32.96712,35.46921,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Kfar Shamai Far 7",Researcher,d40366,d40366s9,2017-09-29T17:23:06,2017-09-29T17:23:56,"Sus scrofa","Wild Boar",Juvenile,Unknown,N,3,32.96712,35.46921,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Near 7",Researcher,d40393,d40393s1,2017-10-20T11:49:05,2017-10-20T11:49:05,"Camera Trapper","Camera Trapper",Unknown,Unknown,N,1,33.0058,35.22792,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Near 7",Researcher,d40393,d40393s2,2017-10-20T13:19:22,2017-10-20T13:19:26,"No Animal","No Animal",Unknown,Unknown,N,1,33.0058,35.22792,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Near 7",Researcher,d40393,d40393s3,2017-10-21T02:04:37,2017-10-21T02:04:39,"Vulpes vulpes","Red Fox",Unknown,Unknown,N,1,33.0058,35.22792,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Near 7",Researcher,d40393,d40393s4,2017-10-21T16:13:54,2017-10-21T16:13:59,"Canis aureus","Golden Jackal",Unknown,Unknown,N,2,33.0058,35.22792,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Near 7",Researcher,d40393,d40393s5,2017-10-26T12:37:19,2017-10-26T12:38:25,"Canis aureus","Golden Jackal",Unknown,Unknown,N,1,33.0058,35.22792,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Near 7",Researcher,d40393,d40393s6,2017-10-29T06:42:50,2017-10-29T06:42:57,"Other Bird species","Other Bird species",Unknown,Unknown,N,2,33.0058,35.22792,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Near 7",Researcher,d40393,d40393s7,2017-10-29T22:05:58,2017-10-29T22:06:34,"Sus scrofa","Wild Boar",Unknown,Unknown,N,2,33.0058,35.22792,False
"HaMaarag Project","HaMaarag Long Term Biodiversity","HaMaarag Long Term Biodiversity:Mediterranean Maquis","T2_Ein Yaakov Near 7",Researcher,d40393,d40393s8,2017-10-31T10:59:06,2017-10-31T10:59:06,"Camera Trapper","Camera Trapper",Unknown,Unknown,N,1,33.0058,35.22792,False
