deployment_id,deployment_name,proposed_date_out,proposed_retrieval_date,actual_date_out,retrieval_date,proposed_lat,proposed_long,actual_lat,actual_long,fuzzed,project_id,project_name,sub_project_id,sub_project_name,sub_project_design,plot_name,plot_treatment,camera_failure_details,deployment_notes,bait_type,bait_description,feature,feature_type_methodology,image_resolution_setting,detection_distance,sensitivity_setting,quiet_period_setting,camera_id
"d40807","T2_Har Amasa Far 7","","","2018-11-24","2018-12-04","","","31.33195","35.09208","False","p239","HaMaarag Project","sp1379","HaMaarag Long Term Biodiversity","","Dry Shrub-steppe","Far","Camera Functioning","","No Bait","","Trail, game","Desert Transition Zone","","10","high","","29"
"d65377","T2_Yeruham Near 1","","","2018-12-11","2018-12-22","","","30.98359","34.91473","False","p239","HaMaarag Project","sp1716","Hamaarag_Negev_Highlands_T2","","Highland Desert","Near","Camera Functioning","","No Bait","","Trail, game","Negev Highlands","","100","high","","18spni"
"d40805","T2_Har Amasa Far 5","","","2018-11-24","2018-12-04","","","31.33308","35.09257","False","p239","HaMaarag Project","sp1379","HaMaarag Long Term Biodiversity","","Dry Shrub-steppe","Far","Camera Functioning","","No Bait","","Trail, game","Desert Transition Zone","","10","high","","38"
"d65401","T2_Bislach Near 7","","","2019-01-04","2019-01-12","","","31.01924","34.87648","False","p239","HaMaarag Project","sp1716","Hamaarag_Negev_Highlands_T2","","Highland Desert","Near","Camera Functioning","","No Bait","","Trail, game","Negev Highlands","","5","high","","35"
"d65331","T2_Lehavim Near 9","","","2018-12-08","2018-12-18","","","31.36373","34.82735","False","p239","HaMaarag Project","sp1715","Hamaarag_Mediterranean-Desert_Transition_Zone_T2","","Dry Shrub-steppe","Near","Camera Functioning","","No Bait","","Trail, game","Desert Transition Zone","","5","high","","31"
"d65314","T2_Lahav Far 1","","","2018-10-30","2018-11-10","","","31.37400","34.85726","False","p239","HaMaarag Project","sp1715","Hamaarag_Mediterranean-Desert_Transition_Zone_T2","","Dry Shrub-steppe","Far","Camera Functioning","","No Bait","","Trail, game","Desert Transition Zone","","5","high","","28"
"d65337","T2_Lehavim Far 6","","","2018-12-08","2018-12-18","","","31.37831","34.82715","False","p239","HaMaarag Project","sp1715","Hamaarag_Mediterranean-Desert_Transition_Zone_T2","","Dry Shrub-steppe","Far","Camera Functioning","","No Bait","","Trail, game","Desert Transition Zone","","50","high","","12"
"d65316","T2_Lahav Far 3","","","2018-10-30","2018-11-10","","","31.37326","34.85857","False","p239","HaMaarag Project","sp1715","Hamaarag_Mediterranean-Desert_Transition_Zone_T2","","Dry Shrub-steppe","Far","Camera Functioning","","No Bait","","Trail, game","Desert Transition Zone","","30","high","","23"
"d65311","T2_Lahav Near 7","","","2018-10-30","2018-11-01","","","31.38369","34.86561","False","p239","HaMaarag Project","sp1715","Hamaarag_Mediterranean-Desert_Transition_Zone_T2","","Dry Shrub-steppe","Near","Camera Functioning","","No Bait","","Trail, game","Desert Transition Zone","","5","high","","34"
"d65412","T2_Bislach Far 9","","","2017-01-07","2017-01-11","","","31.00652","34.90002","False","p239","HaMaarag Project","sp1716","Hamaarag_Negev_Highlands_T2","","Highland Desert","Far","Camera Functioning","","No Bait","","Trail, game","Negev Highlands","","30","high","","16"
"d65406","T2_Bislach Far 3","","","2019-01-04","2019-01-14","","","31.00353","34.89665","False","p239","HaMaarag Project","sp1716","Hamaarag_Negev_Highlands_T2","","Highland Desert","Far","Camera Functioning","camera position isn't good, the camera doesn't shot the ground","No Bait","","Trail, game","Negev Highlands","","100","high","","12"
"d65495","T2_Lotan Far 2","","","2000-01-01","2000-01-01","","","30.01244","35.08459","False","p239","HaMaarag Project","sp1711","Hamaarag_Arid_Desert_T2","","Hyper Arid Desert","Far","Camera Functioning","","No Bait","","Trail, game","Arid South","","15","high","","2"
"d65398","T2_Bislach Near 4","","","2017-01-25","2017-01-25","","","31.02014","34.87470","False","p239","HaMaarag Project","sp1716","Hamaarag_Negev_Highlands_T2","","Highland Desert","Near","Camera Functioning","moved","No Bait","","Trail, game","Negev Highlands","","5","high","","21"
"d64973","T2_Yagur Near 2","","","2017-08-30","2017-08-31","","","32.73882","35.07557","False","p239","HaMaarag Project","sp1712","Hamaarag_Mediterranean Maquis_Carmel_T2","","Mediterranean Maquis","Near","Camera Functioning","","No Bait","","Trail, game","Mediterranean Maquis Carmel","","1","high","","18"
"d65025","T2_Beit Oren Far 9","","","2017-07-08","2017-07-22","","","32.72553","35.00172","False","p239","HaMaarag Project","sp1712","Hamaarag_Mediterranean Maquis_Carmel_T2","","Mediterranean Maquis","Far","Camera Functioning","","No Bait","","Trail, game","Mediterranean Maquis Carmel","","10","high","","12"
"d64978","T2_Yagur Near 7","","","2017-08-28","2017-09-03","","","32.73870","35.07451","False","p239","HaMaarag Project","sp1712","Hamaarag_Mediterranean Maquis_Carmel_T2","","Mediterranean Maquis","Near","Camera Functioning","","No Bait","","Trail, game","Mediterranean Maquis Carmel","","5","high","","12"
"d64979","T2_Yagur Near 8","","","2017-08-29","2017-09-09","","","32.73779","35.07890","False","p239","HaMaarag Project","sp1712","Hamaarag_Mediterranean Maquis_Carmel_T2","","Mediterranean Maquis","Near","Camera Functioning","","No Bait","","Trail, game","Mediterranean Maquis Carmel","","1","high","","11"
"d64919","T2_Margaliot Near 2","","","2017-11-04","2017-11-14","","","33.21522","35.54083","False","p239","HaMaarag Project","sp1713","Hamaarag_Mediterranean Maquis_Galilee_T2","","Mediterranean Maquis","Near","Camera Functioning","","No Bait","","Trail, game","Mediterranean Maquis Galilee","","5","high","","14"
"d65020","T2_Beit Oren Far 4","","","2017-07-07","2017-07-18","","","32.72516","35.00599","False","p239","HaMaarag Project","sp1712","Hamaarag_Mediterranean Maquis_Carmel_T2","","Mediterranean Maquis","Far","Camera Functioning","","No Bait","","Trail, game","Mediterranean Maquis Carmel","","5","high","","11"
"d65013","T2_Beit Oren Near 6","","","2017-07-08","2017-07-21","","","32.73327","35.00307","False","p239","HaMaarag Project","sp1712","Hamaarag_Mediterranean Maquis_Carmel_T2","","Mediterranean Maquis","Near","Camera Functioning","","No Bait","","Trail, game","Mediterranean Maquis Carmel","","5","high","","9"
"d64929","T2_Margaliot Far 3","","","2017-11-05","2017-11-13","","","33.20407","35.54393","False","p239","HaMaarag Project","sp1713","Hamaarag_Mediterranean Maquis_Galilee_T2","","Mediterranean Maquis","Far","Camera Functioning","","No Bait","","Trail, game","Mediterranean Maquis Galilee","","2","high","","1A"
"d64997","T2_Nir Etzion Near 8","","","2017-06-16","2017-06-27","","","32.69961","34.99720","False","p239","HaMaarag Project","sp1712","Hamaarag_Mediterranean Maquis_Carmel_T2","","Mediterranean Maquis","Near","Camera Functioning","","No Bait","","Trail, game","Mediterranean Maquis Carmel","","5","high","","18"
"d65005","T2_Nir Etzion Far 7","","","2017-06-19","2017-06-25","","","32.69676","35.00921","False","p239","HaMaarag Project","sp1712","Hamaarag_Mediterranean Maquis_Carmel_T2","","Mediterranean Maquis","Far","Camera Functioning","","No Bait","","Trail, game","Mediterranean Maquis Carmel","","5","high","","11"
"d65006","T2_Nir Etzion Far 8","","","2017-06-17","2017-06-27","","","32.69680","35.00986","False","p239","HaMaarag Project","sp1712","Hamaarag_Mediterranean Maquis_Carmel_T2","","Mediterranean Maquis","Far","Camera Functioning","","No Bait","","Trail, game","Mediterranean Maquis Carmel","","5","high","","8"
"d65003","T2_Nir Etzion Far 5","","","2017-06-18","2017-06-23","","","32.69747","35.00852","False","p239","HaMaarag Project","sp1712","Hamaarag_Mediterranean Maquis_Carmel_T2","","Mediterranean Maquis","Far","Camera Functioning","","No Bait","","Trail, game","Mediterranean Maquis Carmel","","3","high","","12"
"d64972","T2_Yagur Near 1","","","2017-08-29","2017-09-08","","","32.73893","35.07487","False","p239","HaMaarag Project","sp1712","Hamaarag_Mediterranean Maquis_Carmel_T2","","Mediterranean Maquis","Near","Camera Functioning","","No Bait","","Trail, game","Mediterranean Maquis Carmel","","5","high","","9"
"d64985","T2_Yagur Far 5","","","2017-08-29","2017-09-03","","","32.75482","35.05341","False","p239","HaMaarag Project","sp1712","Hamaarag_Mediterranean Maquis_Carmel_T2","","Mediterranean Maquis","Far","Camera Functioning","","No Bait","","Trail, game","Mediterranean Maquis Carmel","","2","high","","6"
"d64989","T2_Yagur Far 9","","","2017-08-28","2017-09-09","","","32.75388","35.05563","False","p239","HaMaarag Project","sp1712","Hamaarag_Mediterranean Maquis_Carmel_T2","","Mediterranean Maquis","Far","Camera Functioning","","No Bait","","Trail, game","Mediterranean Maquis Carmel","","5","high","","5"
"d65021","T2_Beit Oren Far 5","","","2017-07-08","2017-07-22","","","32.72533","35.00524","False","p239","HaMaarag Project","sp1712","Hamaarag_Mediterranean Maquis_Carmel_T2","","Mediterranean Maquis","Far","Camera Functioning","","No Bait","","Trail, game","Mediterranean Maquis Carmel","","1","high","","10"
"d65019","T2_Beit Oren Far 3","","","2017-07-09","2017-07-21","","","32.72551","35.00660","False","p239","HaMaarag Project","sp1712","Hamaarag_Mediterranean Maquis_Carmel_T2","","Mediterranean Maquis","Far","Camera Functioning","","No Bait","","Trail, game","Mediterranean Maquis Carmel","","5","high","","8"
"d65024","T2_Beit Oren Far 8","","","2017-07-07","2017-07-22","","","32.72518","35.00270","False","p239","HaMaarag Project","sp1712","Hamaarag_Mediterranean Maquis_Carmel_T2","","Mediterranean Maquis","Far","Camera Functioning","","No Bait","","Trail, game","Mediterranean Maquis Carmel","","10","high","","4"
"d65007","T2_Nir Etzion Far 9","","","2017-06-17","2017-06-27","","","32.69668","35.01053","False","p239","HaMaarag Project","sp1712","Hamaarag_Mediterranean Maquis_Carmel_T2","","Mediterranean Maquis","Far","Camera Functioning","","No Bait","","Trail, game","Mediterranean Maquis Carmel","","5","high","","3"
"d65008","T2_Beit Oren Near 1","","","2017-07-07","2017-07-21","","","32.73383","35.00155","False","p239","HaMaarag Project","sp1712","Hamaarag_Mediterranean Maquis_Carmel_T2","","Mediterranean Maquis","Near","Camera Functioning","","No Bait","","Trail, game","Mediterranean Maquis Carmel","","5","high","","16"
"d64982","T2_Yagur Far 2","","","2017-09-01","2017-09-01","","","32.75572","35.05366","False","p239","HaMaarag Project","sp1712","Hamaarag_Mediterranean Maquis_Carmel_T2","","Mediterranean Maquis","Far","Camera Functioning","","No Bait","","Trail, game","Mediterranean Maquis Carmel","","5","high","","17"
"d65010","T2_Beit Oren Near 3","","","2017-07-07","2017-07-10","","","32.73476","35.00198","False","p239","HaMaarag Project","sp1712","Hamaarag_Mediterranean Maquis_Carmel_T2","","Mediterranean Maquis","Near","Camera Functioning","","No Bait","","Trail, game","Mediterranean Maquis Carmel","","5","high","","17"
"d65001","T2_Nir Etzion Far 3","","","2017-06-17","2017-06-18","","","32.69824","35.00672","False","p239","HaMaarag Project","sp1712","Hamaarag_Mediterranean Maquis_Carmel_T2","","Mediterranean Maquis","Far","Camera Functioning","","No Bait","","Trail, game","Mediterranean Maquis Carmel","","5","high","","15"
"d65018","T2_Beit Oren Far 2","","","2017-07-07","2017-07-18","","","32.72617","35.00716","False","p239","HaMaarag Project","sp1712","Hamaarag_Mediterranean Maquis_Carmel_T2","","Mediterranean Maquis","Far","Camera Functioning","","No Bait","","Trail, game","Mediterranean Maquis Carmel","","5","high","","3"
"d64981","T2_Yagur Far 1","","","2017-08-31","2017-09-04","","","32.75573","35.05408","False","p239","HaMaarag Project","sp1712","Hamaarag_Mediterranean Maquis_Carmel_T2","","Mediterranean Maquis","Far","Camera Functioning","","No Bait","","Trail, game","Mediterranean Maquis Carmel","","5","high","","1"
"d65015","T2_Beit Oren Near 8","","","2017-07-09","2017-07-22","","","32.73322","35.00403","False","p239","HaMaarag Project","sp1712","Hamaarag_Mediterranean Maquis_Carmel_T2","","Mediterranean Maquis","Near","Camera Functioning","","No Bait","","Trail, game","Mediterranean Maquis Carmel","","1","high","","18"
"d64990","T2_Nir Etzion Near 3","","","2017-06-17","2017-06-27","","","32.70080","34.99424","False","p239","HaMaarag Project","sp1712","Hamaarag_Mediterranean Maquis_Carmel_T2","","Mediterranean Maquis","Near","Camera Functioning","","No Bait","","Trail, game","Mediterranean Maquis Carmel","","2","high","","1"
"d64987","T2_Yagur Far 7","","","2017-08-31","2017-09-06","","","32.75452","35.05454","False","p239","HaMaarag Project","sp1712","Hamaarag_Mediterranean Maquis_Carmel_T2","","Mediterranean Maquis","Far","Camera Functioning","","No Bait","","Trail, game","Mediterranean Maquis Carmel","","5","high","","4"
"d64974","T2_Yagur Near 3","","","2017-08-31","2017-09-07","","","32.73890","35.07627","False","p239","HaMaarag Project","sp1712","Hamaarag_Mediterranean Maquis_Carmel_T2","","Mediterranean Maquis","Near","Camera Functioning","","No Bait","","Trail, game","Mediterranean Maquis Carmel","","5","high","","14"
"d65004","T2_Nir Etzion Far 6","","","2017-06-17","2017-06-28","","","32.69810","35.00771","False","p239","HaMaarag Project","sp1712","Hamaarag_Mediterranean Maquis_Carmel_T2","","Mediterranean Maquis","Far","Camera Functioning","","No Bait","","Trail, game","Mediterranean Maquis Carmel","","5","high","","10"
"d64923","T2_Margaliot Near 6","","","2017-11-04","2017-11-14","","","33.21294","35.54123","False","p239","HaMaarag Project","sp1713","Hamaarag_Mediterranean Maquis_Galilee_T2","","Mediterranean Maquis","Near","Camera Functioning","","No Bait","","Trail, game","Mediterranean Maquis Galilee","","5","high","","7"
"d64992","T2_Nir Etzion Near 1","","","2017-06-21","2017-06-21","","","32.70119","34.99299","False","p239","HaMaarag Project","sp1712","Hamaarag_Mediterranean Maquis_Carmel_T2","","Mediterranean Maquis","Near","Camera Functioning","","No Bait","","Trail, game","Mediterranean Maquis Carmel","","7","high","","6"
"d64927","T2_Margaliot Far 1","","","2017-11-04","2017-11-13","","","33.20345","35.54450","False","p239","HaMaarag Project","sp1713","Hamaarag_Mediterranean Maquis_Galilee_T2","","Mediterranean Maquis","Far","Camera Functioning","","No Bait","","Trail, game","Mediterranean Maquis Galilee","","2","high","","10A"
"d64922","T2_Margaliot Near 5","","","2017-11-04","2017-11-12","","","33.21406","35.54188","False","p239","HaMaarag Project","sp1713","Hamaarag_Mediterranean Maquis_Galilee_T2","","Mediterranean Maquis","Near","Camera Functioning","","No Bait","","Trail, game","Mediterranean Maquis Galilee","","1","high","","16"
"d64995","T2_Nir Etzion Near 6","","","2017-06-17","2017-06-26","","","32.69998","34.99636","False","p239","HaMaarag Project","sp1712","Hamaarag_Mediterranean Maquis_Carmel_T2","","Mediterranean Maquis","Near","Camera Functioning","","No Bait","","Trail, game","Mediterranean Maquis Carmel","","0.5","high","","2"
"d64998","T2_Nir Etzion Near 9","","","2017-06-22","2017-06-26","","","32.69948","34.99760","False","p239","HaMaarag Project","sp1712","Hamaarag_Mediterranean Maquis_Carmel_T2","","Mediterranean Maquis","Near","Camera Functioning","","No Bait","","Trail, game","Mediterranean Maquis Carmel","","1","high","","13"
"d64975","T2_Yagur Near 4","","","2017-08-29","2017-09-04","","","32.73831","35.07690","False","p239","HaMaarag Project","sp1712","Hamaarag_Mediterranean Maquis_Carmel_T2","","Mediterranean Maquis","Near","Camera Functioning","","No Bait","","Trail, game","Mediterranean Maquis Carmel","","5","high","","16"
"d65011","T2_Beit Oren Near 4","","","2017-07-19","2017-07-19","","","32.73399","35.00249","False","p239","HaMaarag Project","sp1712","Hamaarag_Mediterranean Maquis_Carmel_T2","","Mediterranean Maquis","Near","Camera Functioning","","No Bait","","Trail, game","Mediterranean Maquis Carmel","","2","high","","6"
"d64994","T2_Nir Etzion Near 5","","","2017-06-17","2017-06-28","","","32.70024","34.99519","False","p239","HaMaarag Project","sp1712","Hamaarag_Mediterranean Maquis_Carmel_T2","","Mediterranean Maquis","Near","Camera Functioning","","No Bait","","Trail, game","Mediterranean Maquis Carmel","","5","high","","17"
